ITEM_NO,COMPANY,Station_Series_ID,DynamicStartFt,DynamicEndFt,TestStartDateTime
2988,Great Lakes Gas Transmission,212000,24509.89177,26970.97773,1978-08-30 04:45:00
2988,Great Lakes Gas Transmission,212000,26970.97773,28713.64178,1978-08-30 04:45:00
2989,Great Lakes Gas Transmission,212000,9052,9735.35435,1978-09-06 02:33:00
2989,Great Lakes Gas Transmission,212000,9735.35435,11383.63519,1978-09-06 02:33:00
2989,Great Lakes Gas Transmission,212000,11383.63519,11445.13781,1978-09-06 02:33:00
2989,Great Lakes Gas Transmission,212000,11445.13781,15133,1978-09-06 02:33:00
2990,Great Lakes Gas Transmission,212050,31045.00005,34021.39113,1978-08-31 16:15:00
2990,Great Lakes Gas Transmission,212050,34021.39113,34199.37997,1978-08-31 16:15:00
2990,Great Lakes Gas Transmission,212050,34199.37997,34252,1978-08-31 16:15:00
2991,Great Lakes Gas Transmission,212050,33452,34021.39113,1979-04-11 15:06:00
2991,Great Lakes Gas Transmission,212050,34021.39113,34199.37997,1979-04-11 15:06:00
2991,Great Lakes Gas Transmission,212050,34199.37997,34252,1979-04-11 15:06:00
2992,Great Lakes Gas Transmission,212050,34252,34527.26711,1979-04-11 13:20:00
2990,Great Lakes Gas Transmission,212050,31045,31045.00005,1978-08-31 16:15:00
2992,Great Lakes Gas Transmission,212050,34527.26711,34789.34388,1979-04-11 13:20:00
2992,Great Lakes Gas Transmission,212050,34789.34388,35101.1221,1979-04-11 13:20:00
2992,Great Lakes Gas Transmission,212050,35101.1221,35581.27302,1979-04-11 13:20:00
2992,Great Lakes Gas Transmission,212050,35581.27302,36368.25465,1979-04-11 13:20:00
2992,Great Lakes Gas Transmission,212050,36368.25465,37090.97775,1979-04-11 13:20:00
2992,Great Lakes Gas Transmission,212050,37090.97775,38252,1979-04-11 13:20:00
2993,Great Lakes Gas Transmission,212050,38252,38580.85964,1978-09-09 02:40:00
2993,Great Lakes Gas Transmission,212050,38580.85964,39616,1978-09-09 02:40:00
2994,Great Lakes Gas Transmission,212050,49458.42199,89884,1978-09-09 23:11:00
2994,Great Lakes Gas Transmission,212050,39616,42947.94954,1978-09-09 23:11:00
2994,Great Lakes Gas Transmission,212050,42947.94954,45070.01319,1978-09-09 23:11:00
2994,Great Lakes Gas Transmission,212050,45070.01319,47246.81766,1978-09-09 23:11:00
2994,Great Lakes Gas Transmission,212050,47246.81766,49458.42199,1978-09-09 23:11:00
2995,Great Lakes Gas Transmission,212050,63304,67488,1978-09-15 08:08:00
2996,Great Lakes Gas Transmission,212100,89932,99101,1989-12-12 18:30:00
2997,Great Lakes Gas Transmission,212100,99101,112210,1989-12-12 18:56:00
2998,Great Lakes Gas Transmission,212100,112210,112448.2548,1989-12-13 18:15:00
2998,Great Lakes Gas Transmission,212100,112448.2548,113859.0192,1989-12-13 18:15:00
2998,Great Lakes Gas Transmission,212100,113859.0192,114745.5809,1989-12-13 18:15:00
2998,Great Lakes Gas Transmission,212100,114745.5809,116562.9529,1989-12-13 18:15:00
2998,Great Lakes Gas Transmission,212100,116562.9529,116916,1989-12-13 18:15:00
2999,Great Lakes Gas Transmission,212100,116916,122759.6655,1989-12-13 13:15:00
2999,Great Lakes Gas Transmission,212100,122759.6655,124770.1085,1989-12-13 13:15:00
2999,Great Lakes Gas Transmission,212100,124770.1085,125205,1989-12-13 13:15:00
2999,Great Lakes Gas Transmission,212150,125205.0035,125533,1989-12-13 13:15:00
3000,Great Lakes Gas Transmission,212150,125533,126664.0422,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,126664.0422,129307.6675,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,129307.6675,129891.3289,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,129891.3289,132327.4444,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,132327.4444,134351.7292,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,134351.7292,138503.5173,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,138503.5173,138871.0173,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,138871.0173,139662.5494,1989-12-07 18:40:00
3000,Great Lakes Gas Transmission,212150,139662.5494,139992,1989-12-07 18:40:00
3001,Great Lakes Gas Transmission,212150,139992,141173.8126,1989-12-23 01:35:00
3001,Great Lakes Gas Transmission,212150,141173.8126,141487.5626,1989-12-23 01:35:00
3001,Great Lakes Gas Transmission,212150,141487.5626,141810.3742,1989-12-23 01:35:00
3001,Great Lakes Gas Transmission,212150,141810.3742,143372,1989-12-23 01:35:00
3002,Great Lakes Gas Transmission,212150,146017.5527,146745,1989-12-20 17:30:00
3002,Great Lakes Gas Transmission,212150,143372,146017.5527,1989-12-20 17:30:00
3003,Great Lakes Gas Transmission,212150,146745,151144.203,1989-12-21 03:23:00
3003,Great Lakes Gas Transmission,212150,151144.203,153033.0941,1989-12-21 03:23:00
3003,Great Lakes Gas Transmission,212150,153033.0941,164506.8769,1989-12-21 03:23:00
3003,Great Lakes Gas Transmission,212150,164506.8769,165431,1989-12-21 03:23:00
3004,Great Lakes Gas Transmission,212150,165431,167377.1426,1989-12-20 07:20:00
3004,Great Lakes Gas Transmission,212150,167377.1426,167698.245,1989-12-20 07:20:00
3004,Great Lakes Gas Transmission,212150,167698.245,171123,1989-12-20 07:20:00
3005,Great Lakes Gas Transmission,212150,171202.3723,171304.5705,1989-12-19 23:30:00
3005,Great Lakes Gas Transmission,212150,171304.5705,173318.0055,1989-12-19 23:30:00
3005,Great Lakes Gas Transmission,212150,171123,171202.3723,1989-12-19 23:30:00
3005,Great Lakes Gas Transmission,212200,173318.01,173828.4976,1989-12-19 23:30:00
3005,Great Lakes Gas Transmission,212200,173828.4976,183111,1989-12-19 23:30:00
3006,Great Lakes Gas Transmission,212200,183111,191978.1729,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,191978.1729,193689.4458,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,193689.4458,195250.3481,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,195250.3481,197475.043,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,197475.043,198332.3461,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,198332.3461,200190.7877,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212200,200190.7877,262299.9971,1991-10-04 02:17:00
3012,Great Lakes Gas Transmission,212300,331896.618,332081.677,1991-10-08 12:45:00
3012,Great Lakes Gas Transmission,212300,332081.677,334501,1991-10-08 12:45:00
3013,Great Lakes Gas Transmission,212300,334501,334959.9054,1991-10-08 10:06:00
3006,Great Lakes Gas Transmission,212300,262300,290012.0346,1991-10-04 02:17:00
3006,Great Lakes Gas Transmission,212300,290012.0346,290692,1991-10-04 02:17:00
3008,Great Lakes Gas Transmission,212300,290692,295024.7741,1991-10-03 01:40:00
3008,Great Lakes Gas Transmission,212300,295024.7741,295066,1991-10-03 01:40:00
3009,Great Lakes Gas Transmission,212300,295066,296654.82,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,296654.82,298752.3135,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,298752.3135,312508.0189,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,312508.0189,314221.6343,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,314221.6343,315792.6777,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,315792.6777,319328.2846,1991-10-03 11:23:00
3009,Great Lakes Gas Transmission,212300,319328.2846,320928,1991-10-03 11:23:00
3010,Great Lakes Gas Transmission,212300,326118.675,327069,1991-10-02 01:24:00
3010,Great Lakes Gas Transmission,212300,320928,321319.8758,1991-10-02 01:24:00
3010,Great Lakes Gas Transmission,212300,321319.8758,323606.5622,1991-10-02 01:24:00
3010,Great Lakes Gas Transmission,212300,323606.5622,323869.971,1991-10-02 01:24:00
3010,Great Lakes Gas Transmission,212300,323869.971,326118.675,1991-10-02 01:24:00
3011,Great Lakes Gas Transmission,212300,327069,328481,1991-10-02 10:39:00
3012,Great Lakes Gas Transmission,212300,328481,328665.6403,1991-10-08 12:45:00
3012,Great Lakes Gas Transmission,212300,328665.6403,330246.9559,1991-10-08 12:45:00
3012,Great Lakes Gas Transmission,212300,330246.9559,331896.618,1991-10-08 12:45:00
3013,Great Lakes Gas Transmission,212300,334959.9054,335027.3332,1991-10-08 10:06:00
3013,Great Lakes Gas Transmission,212300,335027.3332,340513.99,1991-10-08 10:06:00
3016,Great Lakes Gas Transmission,212400,365021.5754,366321,1991-10-17 10:52:00
3013,Great Lakes Gas Transmission,212400,340513.99,347609,1991-10-08 10:06:00
3016,Great Lakes Gas Transmission,212400,364065,364137.7302,1991-10-17 10:52:00
3016,Great Lakes Gas Transmission,212400,364137.7302,365021.5754,1991-10-17 10:52:00
3015,Great Lakes Gas Transmission,212400,347609,364065,1991-10-17 15:01:00
3016,Great Lakes Gas Transmission,212450,366321.0012,367149.9284,1991-10-17 10:52:00
3016,Great Lakes Gas Transmission,212450,367149.9284,367264.3674,1991-10-17 10:52:00
3016,Great Lakes Gas Transmission,212450,367264.3674,369273.5242,1991-10-17 10:52:00
3019,Great Lakes Gas Transmission,212450,392000.4501,392319,1991-09-20 14:10:00
3020,Great Lakes Gas Transmission,212450,392319,394344.2723,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,394344.2723,395017.8254,1991-09-20 10:55:00
3023,Great Lakes Gas Transmission,212450,429444.1608,430004.3904,1991-10-15 14:40:00
37893,Great Lakes Gas Transmission,212450,430596,430833,1995-09-12 16:45:00
38369,Great Lakes Gas Transmission,212450,430004.3904,430596,1995-09-08 17:30:00
38369,Great Lakes Gas Transmission,212450,429943,430004.3904,1995-09-08 17:30:00
38369,Great Lakes Gas Transmission,212450,430833,430849,1995-09-08 17:30:00
3016,Great Lakes Gas Transmission,212450,369273.5242,371304.6364,1991-10-17 10:52:00
3016,Great Lakes Gas Transmission,212450,371304.6364,372455,1991-10-17 10:52:00
3019,Great Lakes Gas Transmission,212450,385727,391651.6049,1991-09-20 14:10:00
3019,Great Lakes Gas Transmission,212450,391651.6049,392000.4501,1991-09-20 14:10:00
3018,Great Lakes Gas Transmission,212450,379918,385727,1991-09-21 10:45:00
3017,Great Lakes Gas Transmission,212450,372455,379918,1991-09-21 12:45:00
3023,Great Lakes Gas Transmission,212450,415862,424636.2507,1991-10-15 14:40:00
3023,Great Lakes Gas Transmission,212450,424636.2507,425910.3517,1991-10-15 14:40:00
3023,Great Lakes Gas Transmission,212450,425910.3517,429444.1608,1991-10-15 14:40:00
3020,Great Lakes Gas Transmission,212450,395017.8254,397617.6384,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,397617.6384,399632.3923,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,399632.3923,400490.4731,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,400490.4731,402298.3471,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,402298.3471,402982.1069,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,402982.1069,404730.1515,1991-09-20 10:55:00
3020,Great Lakes Gas Transmission,212450,404730.1515,404978,1991-09-20 10:55:00
3021,Great Lakes Gas Transmission,212450,404978,408346,1991-10-16 14:40:00
3022,Great Lakes Gas Transmission,212450,408564.5479,410207.353,1991-10-16 11:16:00
3022,Great Lakes Gas Transmission,212450,410207.353,410621.8838,1991-10-16 11:16:00
3022,Great Lakes Gas Transmission,212450,410621.8838,413859.9809,1991-10-16 11:16:00
3022,Great Lakes Gas Transmission,212450,413859.9809,415862,1991-10-16 11:16:00
3022,Great Lakes Gas Transmission,212450,408346,408564.5479,1991-10-16 11:16:00
3023,Great Lakes Gas Transmission,212500,432395.0663,433011.4213,1991-10-15 14:40:00
37894,Great Lakes Gas Transmission,212500,430900,432395.0663,1995-09-16 09:15:00
37894,Great Lakes Gas Transmission,212500,432395.0663,432754,1995-09-16 09:15:00
3023,Great Lakes Gas Transmission,212500,433011.4213,435271.9823,1991-10-15 14:40:00
3023,Great Lakes Gas Transmission,212500,435271.9823,435276,1991-10-15 14:40:00
3024,Great Lakes Gas Transmission,212500,435276,436605.2927,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,436605.2927,436840.4042,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,436840.4042,437697.5171,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,437697.5171,437848.9967,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,437848.9967,443378.3471,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,443378.3471,446435.4141,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,446435.4141,448311.208,1991-10-15 11:45:00
3024,Great Lakes Gas Transmission,212500,448311.208,448628,1991-10-15 11:45:00
3025,Great Lakes Gas Transmission,212500,448628,452447.7271,1991-10-14 14:59:00
3025,Great Lakes Gas Transmission,212500,452447.7271,452573,1991-10-14 14:59:00
3026,Great Lakes Gas Transmission,212500,452573,452935.9948,1991-10-14 11:45:00
3027,Great Lakes Gas Transmission,212530,455765.6667,458135.6437,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,458135.6437,458182.2481,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,452364,453445.2238,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,453445.2238,453636.4443,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,453636.4443,454812.8878,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,454812.8878,455765.6667,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,458182.2481,458695.2763,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,458695.2763,458961.815,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212530,458961.815,460327.98,1993-08-23 12:00:00
3028,Great Lakes Gas Transmission,212550,463345.5945,465269.6201,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,466254.8006,466552.0512,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,466552.0512,472467.9535,1993-08-26 10:45:00
3027,Great Lakes Gas Transmission,212550,460327.983,461334.6693,1993-08-23 12:00:00
3027,Great Lakes Gas Transmission,212550,461334.6693,462440,1993-08-23 12:00:00
3028,Great Lakes Gas Transmission,212550,462440,462582.983,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,462582.983,463345.5945,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,465269.6201,465523.5375,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,465523.5375,465798.1897,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,465798.1897,466254.8006,1993-08-26 10:45:00
3028,Great Lakes Gas Transmission,212550,472467.9535,473889,1993-08-26 10:45:00
3029,Great Lakes Gas Transmission,212550,473869,473898.6162,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,473898.6162,475342.1464,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,475342.1464,476561.9299,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,476561.9299,477577.153,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,477577.153,482127.2612,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,482127.2612,485431.4082,1993-08-30 10:13:00
3029,Great Lakes Gas Transmission,212550,485431.4082,489657,1993-08-30 10:13:00
3030,Great Lakes Gas Transmission,212550,489657,502133.9837,1993-09-01 07:15:00
3033,Great Lakes Gas Transmission,213000,27525.39046,27579.88193,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,27579.88193,29504.44558,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,27342.9692,27525.39046,1978-09-18 07:50:00
3034,Great Lakes Gas Transmission,213000,36249.26843,36413.38916,1978-09-14 19:15:00
3034,Great Lakes Gas Transmission,213000,36413.38916,39880.44626,1978-09-14 19:15:00
3035,Great Lakes Gas Transmission,213000,70813.79604,73527.34263,1978-09-12 15:02:00
3031,Great Lakes Gas Transmission,213000,12955.82351,13143,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,225,1464.32087,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,1464.32087,2918.8025,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,2918.8025,5978.67783,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,5978.67783,8579.49476,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,8579.49476,9738.64503,1978-09-20 19:38:00
3031,Great Lakes Gas Transmission,213000,9738.64503,12955.82351,1978-09-20 19:38:00
3032,Great Lakes Gas Transmission,213000,13143,21063,1978-09-21 01:14:00
3033,Great Lakes Gas Transmission,213000,21063,23202.21132,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,23202.21132,24948.01513,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,24948.01513,25541.63718,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,25541.63718,26100.05909,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,26100.05909,26456.89965,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,26456.89965,27342.9692,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,29504.44558,29756.55516,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,29756.55516,31320.55779,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,31320.55779,33569.86226,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,33569.86226,33761.01383,1978-09-18 07:50:00
3033,Great Lakes Gas Transmission,213000,33761.01383,34263,1978-09-18 07:50:00
3034,Great Lakes Gas Transmission,213000,35513.65819,36249.26843,1978-09-14 19:15:00
3034,Great Lakes Gas Transmission,213000,34263,35513.65819,1978-09-14 19:15:00
3034,Great Lakes Gas Transmission,213000,39880.44626,41124.46857,1978-09-14 19:15:00
3034,Great Lakes Gas Transmission,213000,41124.46857,41437.76909,1978-09-14 19:15:00
3034,Great Lakes Gas Transmission,213000,41437.76909,41655,1978-09-14 19:15:00
3035,Great Lakes Gas Transmission,213000,51433.10703,52797.60179,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,52797.60179,56878.29077,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,56878.29077,60137.63461,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,60137.63461,62467.18185,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,62467.18185,70813.79604,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,44778.07422,45145.69561,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,45145.69561,46398.49745,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,46398.49745,46552.04731,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,46552.04731,50406.09588,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,50406.09588,50814.59653,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,50814.59653,51433.10703,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,41655,43051.04337,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,43051.04337,43089.44232,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,43089.44232,44778.07422,1978-09-12 15:02:00
3035,Great Lakes Gas Transmission,213000,73527.34263,74134.56376,1978-09-12 15:02:00
